Date,Corn,Coffee,Cocoa,Live Cattle,Cotton,Soybean,Sugar,Wheat,Market Volatility
20140804,358.75,190.5,3195.0,158.225,63.92,1232.5,16.32,544,15.12
20140801,352.5,192.35,3207.0,157.3,62.49,1215,16.35,534.25,17.03
20140731,357,195.05,3219.0,157.925,62.09,1224.5,16.46,530.25,16.95
20140730,361.75,182.5,3205.0,159.85,63.34,1220.5,16.63,527.25,13.33
20140729,361.5,180.7,3177.0,158.775,64.44,1226.5,16.62,520,13.28
20140728,367.75,181.1,3165.0,159.05,65.36,1236.5,16.94,534.75,12.56
20140725,363,179.15,3194.0,159.1,65.16,1212.25,17.14,538,12.69
20140724,361.5,178.3,3198.0,156.55,66.4,1207.5,17.05,528.75,11.84
20140723,362.5,176.6,3185.0,156.05,68.77,1201,16.96,530.75,11.52
20140722,360.25,168.3,3131.0,155.95,68.8,1184,17.16,524.5,12.24
20140721,364,171.65,3128.0,152.95,68.52,1175.75,17.28,530,12.81
20140718,371.25,170.7,3082.0,151.625,68.63,1176.75,16.97,532.25,12.06
20140717,379.5,161.7,3064.0,150.65,68.45,1174.75,16.92,550.75,14.54
20140716,378.25,160.35,3105.0,147.675,68.39,1187.25,17.07,538,11.0
20140715,374,159.4,3143.0,148.575,68.25,1180.5,17.21,537.75,11.96
20140714,390.25,162.3,3120.0,147.8,68.6,1295,17.19,549.75,11.82
20140711,399.75,158.95,3127.0,149.125,68.74,1295.75,17.07,514.75,12.08
20140710,400.5,160.25,3118.0,148.15,68.9,1329.75,17.29,536.75,12.59
20140709,404,170.2,3113.0,150.8,74.97,1334.5,17.42,539.5,11.65
20140708,408.25,170.2,3134.0,153.525,75.0,1329.75,17.68,545.25,11.98
20140707,409.25,169.0,3117.0,154.95,74.83,1363,17.51,545,11.33
20140703,417,169.4,3124.0,155.0,76.22,1387.75,17.81,568,10.32
20140702,418.5,171.05,3136.0,152.325,76.69,1392.5,17.87,561.75,10.82
20140701,422.75,168.3,3135.0,151.5,77.08,1400,17.8,559.75,11.15
20140630,424.25,173.0,3143.0,153.0,79.21,1400.5,16.62,564.75,11.57
20140627,443,170.45,3140.0,152.25,80.89,1432,16.85,585.25,11.26
20140626,442.75,178.8,3055.0,153.75,80.37,1437,17.57,582.25,11.63
20140625,441,179.95,3076.0,151.95,81.8,1415.75,17.72,575.5,11.59
20140624,443,174.15,3056.0,151.15,81.81,1413.5,17.81,571,12.13
20140623,444.5,175.1,3096.0,148.15,87.52,1424.75,17.85,579.75,10.98
20140620,453.25,173.25,3117.0,147.55,88.16,1415.75,17.92,585.25,10.85
20140619,450.5,167.0,3140.0,148.0,88.36,1420.75,17.94,593.5,10.62
20140618,441.5,166.75,3141.0,145.9,91.15,1409,17.53,587,10.61
20140617,438.75,169.05,3136.0,146.5,90.06,1398.25,17.06,581.75,12.06
20140616,441,172.95,3126.0,147.45,87.65,1421.75,17.1,581,12.65
20140613,447,173.7,3122.0,147.6,86.98,1425.75,17.04,586,12.18
20140612,444,171.95,3085.0,146.0,85.62,1415.25,16.7,585.25,12.56
20140611,441,171.6,3120.0,143.025,85.51,1445.5,16.81,589.25,11.6
20140610,445.5,165.65,3087.0,143.5,86.3,1462.5,16.97,601.25,10.99
20140609,451,165.35,3077.0,142.825,84.55,1457,16.98,612.5,11.15
20140606,459,172.1,3079.0,140.125,84.78,1457,16.92,618.25,10.73
20140605,449,169.15,3092.0,139.5,85.5,1460.5,16.83,605.75,11.68
20140604,456.25,170.2,3088.0,138.0,86.08,1482.5,17.04,614.5,12.08
20140603,458.25,171.15,3070.0,138.35,87.36,1481.25,17.19,612.5,11.87
20140602,465.5,172.35,3069.0,137.7,86.48,1500.5,17.18,620.75,11.58
20140530,465.75,177.5,3071.0,137.8,86.27,1493.25,17.38,627.25,11.4
20140529,469.5,181.95,3046.0,138.025,86.15,1499,17.48,632.5,11.57
20140528,472.5,176.15,3029.0,136.15,84.87,1497.75,17.11,638.75,11.68
20140527,469.75,179.35,3031.0,135.6,84.97,1488.75,17.02,641,11.51
20140523,478,181.9,3022.0,136.3,86.31,1515.5,17.37,652.5,11.36
20140522,476.75,181.35,3001.0,137.6,87.78,1518.75,17.38,659.25,12.03
20140521,474.5,181.4,2981.0,138.275,89.29,1505.25,17.44,664.25,11.91
20140520,473.5,185.7,2968.0,138.75,89.0,1469.75,17.58,670.5,12.96
20140519,477.25,180.15,2930.0,139.4,89.15,1485.25,17.77,674.5,12.42
20140516,483.5,182.5,2917.0,137.9,89.82,1465,17.91,674.25,12.44
20140515,484.25,194.15,2907.0,137.4,90.36,1470.25,18.2,678.25,13.17
20140514,494.75,180.75,2885.0,137.45,90.7,1496.25,18.25,681,12.17
20140513,503.25,183.65,2894.0,137.0,90.93,1502.25,17.8,700,12.13
20140512,497.5,186.1,2858.0,137.65,91.3,1483.75,17.29,705.5,12.23
20140509,505,180.8,2853.0,138.05,92.36,1501,17.2,714,12.92
20140508,513.25,192.95,2883.0,137.925,93.05,1474.25,17.24,726.75,13.43
20140507,510.25,198.4,2892.0,137.575,91.84,1451,17.26,729.75,13.4
20140506,513,199.55,2913.0,138.3,93.7,1464,17.2,731.75,13.8
20140505,503.25,202.4,2921.0,137.525,94.62,1472,17.47,721.25,13.29
20140502,494,200.6,2910.0,138.05,94.19,1480.75,17.45,707.75,12.91
20140501,503.25,201.45,2916.0,139.25,94.07,1473.5,17.8,698.75,13.25
20140430,514,203.05,2974.0,145.825,94.14,1530.75,17.24,713,13.41
20140429,515.75,208.9,2940.0,145.5,94.26,1524,17.04,708,13.71
20140428,507.75,198.8,2935.0,145.4,92.38,1508.25,16.94,700.25,13.97
20140425,507,204.75,2945.0,145.0,92.95,1498,17.2,700.25,14.06
20140424,501.25,212.45,2968.0,144.25,92.66,1472,17.12,689,13.32
20140423,503.5,212.35,2997.0,143.925,92.9,1468.5,17.42,676.5,13.27
20140422,496.25,211.8,2993.0,143.7,91.01,1479.75,16.99,673,13.19
20140421,488.5,196.7,2987.0,143.45,89.69,1498.75,16.84,668.25,13.25
20140417,494.75,201.2,3001.0,144.2,90.17,1514,16.66,691.25,13.36
20140416,497.5,185.95,2956.0,145.75,91.04,1518.75,16.92,688,14.18
20140415,503.75,192.15,2951.0,145.275,89.92,1501.25,16.56,701.75,15.61
20140414,503,204.85,2979.0,145.35,90.91,1476.25,16.59,678.75,16.11
20140411,498.5,201.2,2987.0,144.85,89.02,1463,16.8,660.25,17.03
20140410,501.25,206.1,2970.0,144.0,89.02,1482.25,17.08,662.25,15.89
20140409,502.25,199.85,3011.0,143.75,90.44,1495.25,17.04,669,13.82
20140408,507,196.5,2992.0,143.325,91.79,1482.5,17.16,681,14.89
20140407,499.25,193.35,2959.0,143.025,90.62,1464.25,16.94,676.25,15.57
20140404,501.75,185.0,2966.0,143.05,92.4,1473.75,17.35,669.75,13.96
20140403,500,174.6,2917.0,145.15,90.98,1475.25,17.18,676,13.37
20140402,495.75,172.7,2917.0,144.6,91.51,1462.25,16.97,669.25,13.09
20140401,507.5,175.25,2943.0,144.75,92.07,1484.5,17.18,685.25,13.1
20140331,502,177.9,2955.0,145.85,93.52,1464,17.77,697.25,13.88
20140328,492,180.6,2983.0,146.5,93.74,1436.5,17.98,695.5,14.41
20140327,492,176.35,2955.0,146.475,92.56,1436.5,17.87,710.5,14.62
20140326,484.5,176.0,2963.0,145.8,91.66,1440,17.36,696.75,14.93
20140325,486.5,175.3,2949.0,144.375,94.11,1428,16.97,708.25,14.02
20140324,490,176.4,2940.0,144.15,90.63,1425.5,16.84,714.5,15.09
20140321,479,171.15,2957.0,144.0,93.31,1408.75,16.83,693.25,15.0
20140320,478.5,174.15,2974.0,144.425,92.18,1433.75,17.05,703.75,14.52
20140319,487.75,185.1,3025.0,146.125,92.62,1431.25,17.32,715.75,15.12
20140318,486.25,190.95,3014.0,145.7,92.93,1418.25,17.14,692.5,14.52
20140317,479,189.9,3030.0,145.025,92.03,1391.75,17.05,674.5,15.64
20140314,472.25,197.85,2997.0,145.25,92.19,1376,17.25,690.25,17.82
20140313,484.25,205.05,3011.0,143.625,91.68,1390.75,17.82,679,16.22
20140312,484.25,204.8,2954.0,143.875,92.2,1381.75,17.67,688,14.47
